advert_id,manufacturer_id,model_id,Year,Engine size (litres),Mileage (miles),fuel_type_id,transmission_type_id,Colour,body_type_id,Mpg,wheel_drive_type_id,Doors,Seats,Engine power (bhp),Top speed (mph),Acceleration (0-62 mph) (seconds),CO2 rating (g/km),Tank range (miles),price,status
29929870,17,31,2010,1.388,24561,1,3,RED,2,42.8,2,5,5,94,103,13.9,154,395,7850,
29929872,5,5,2015,1.968,78254,2,2,RED,2,67.3,2,5,5,181,143,7.5,109,740,11995,
29929882,4,19,2015,2.993,41000,2,3,GOLD,6,37.7,3,5,5,288,130,6.8,185,663,25999,
29929887,3,108,2018,1.969,43981,2,3,RED,6,61.4,2,5,5,150,127,9.6,120,743,19295,
29929889,15,26,2013,1.591,79000,1,2,SILVER,6,44.1,2,5,5,133,111,10.7,149,534,7499,
29929891,5,46,2020,0.999,10673,1,2,BLACK,2,48.7,2,5,5,79,106,15.4,106,428,15995,
29929893,24,59,2020,1.332,56734,1,3,BLACK,2,41.54,2,5,5,140,126,9.6,153,503,16495,
29929896,5,5,2019,1.968,40538,2,3,GREY,2,52.3,2,5,5,148,133,8.6,118,575,19495,
29929915,5,10,2019,0.999,38524,1,2,RED,2,44.8,2,5,5,113,116,10.1,123,493,16795,
29929973,10,65,2015,1.956,108243,2,3,SILVER,2,53.3,2,5,5,161,130,9.6,140,821,5995,
29930017,15,25,2017,0.998,6000,1,2,BLUE,2,64.2,2,5,5,65,100,13.8,101,494,9495,
29930021,31,209,2013,1.999,39000,1,2,GREY,7,37.2,1,2,2,158,136,7.9,181,409,10995,
29930023,36,187,2019,1.898,40000,2,2,WHITE,8,45.6,1,2,2,162,112,12.7,163,762,19194,inactive on: 10/09/2023
29930028,16,35,2019,0.998,7400,1,2,ORANGE,2,56.5,2,5,4,71,99,13.8,93,435,11995,
29930062,10,80,2017,1.398,71000,1,2,BLACK,2,55.4,2,5,5,89,109,13.2,118,548,6995,
29930093,25,76,2018,0.998,20000,1,2,WHITE,2,68.9,2,5,4,67,99,13.0,95,530,7900,inactive on: 04/09/2023
29930109,10,64,2017,1.398,102000,1,2,BLUE,9,47.1,2,5,5,99,110,14.0,140,559,4999,
29930112,17,52,2014,1.242,42000,1,2,RED,2,57.7,2,3,4,69,99,13.4,115,444,5499,
29930131,28,287,2014,2.995,44000,1,3,WHITE,5,31.0,1,2,2,375,171,4.8,209,477,28995,
29930141,20,136,2014,1.598,52500,2,2,WHITE/BLACK,9,60.1,2,5,5,105,109,12.0,122,661,7095,
29930143,6,210,2012,2.497,99000,2,3,Grey,9,32.1,1,5,8,168,112,14.4,231,530,12495,
29930155,26,72,2010,1.598,99000,1,2,BLACK,6,51.4,2,5,5,98,115,11.1,129,452,4795,
29930156,6,36,2019,1.248,18000,1,3,BLACK,2,47.9,2,5,5,86,103,13.8,141,421,15234,
29930158,24,96,2019,1.333,12000,1,3,BLUE/BLACK,2,43.4,2,5,5,150,130,9.5,125,430,15695,
29930160,6,215,2014,1.396,36000,1,2,WHITE,9,50.4,2,5,5,89,104,12.9,140,554,7995,
29930178,6,202,2016,1.685,47421,2,2,BLUE,1,65.7,2,4,5,139,124,10.5,114,1012,9995,
29930195,6,199,2015,1.685,65000,2,2,BLACK,6,53.3,2,5,5,114,108,12.4,139,680,8995,inactive on: 10/09/2023
29930203,15,25,2021,0.998,10000,1,3,YELLOW,2,54.3,2,5,4,66,99,16.6,118,418,15594,inactive on: 10/09/2023
29930214,22,159,2019,1.498,43000,2,2,GREY,2,67.3,2,5,5,99,113,10.6,93,740,12995,
29930215,8,38,2012,2.143,86000,2,3,WHITE,1,58.9,1,4,5,168,144,8.1,125,764,7400,inactive on: 10/09/2023
29930216,14,54,2016,1.339,35000,1,2,BLUE,2,51.4,2,5,5,99,116,13.5,131,565,11495,
29930220,43,288,2019,1.499,25000,2,2,WHITE,2,54.3,2,5,5,128,121,10.8,107,657,25194,
29930240,8,28,2016,2.143,67000,2,3,GREY,8,56.5,3,5,5,174,135,7.7,130,771,15995,
29930250,39,289,2005,5.935,37000,1,3,BLACK,5,17.1,1,2,4,450,186,4.9,394,339,26995,
29930257,4,138,2015,1.999,63000,2,2,GREY,6,53.3,3,5,7,178,117,9.4,139,633,16995,
29930264,31,191,2019,1.498,13000,1,2,SILVER,2,49.6,2,5,5,74,117,11.3,111,480,11895,
29930268,3,102,2017,1.969,42000,2,3,BLACK,1,64.2,2,4,5,190,140,7.9,116,777,17995,
29930272,5,71,2019,1.968,48000,2,3,SILVER,6,39.2,3,5,5,187,130,8.2,147,517,26995,
29930274,8,38,2012,1.796,92000,1,3,SILVER,1,42.2,1,4,5,156,138,8.9,160,548,8700,
29930298,17,31,2013,1.242,12000,1,2,WHITE,2,54.3,2,5,5,81,104,13.3,120,502,8895,
29930309,1,1,2017,2.993,57000,2,3,BLUE,1,56.5,1,4,5,258,155,5.6,131,708,19491,
29930347,25,76,2015,1.2,33067,1,2,ORANGE,2,65.7,2,5,4,80,106,11.0,99,506,6995,
29930412,10,80,2018,1.398,50000,1,2,SILVER,2,43.5,2,5,5,74,101,15.5,130,718,8299,
29930432,22,175,2019,1.2,63000,1,3,BLACK,2,52.3,2,5,5,130,124,9.8,123,610,11199,inactive on: 10/09/2023
29930435,8,38,2015,1.991,62000,1,3,SILVER,1,52.3,1,4,5,181,146,7.3,124,759,13999,
29930436,1,1,2019,1.995,73000,2,3,BLACK,6,62.8,1,5,5,150,130,8.9,124,787,17999,
29930447,16,27,2016,1.329,47000,1,2,RED,2,55.0,2,5,5,99,109,11.7,119,508,8999,
29930448,15,144,2016,1.582,95000,2,2,SILVER,2,72.4,2,5,5,134,122,9.8,102,844,7599,
29930453,17,31,2017,1.084,35000,1,2,GREY,2,64.2,2,5,5,69,99,14.9,101,593,8999,
29930454,11,37,2018,1.598,75000,2,2,BLACK,2,51.4,2,5,5,114,127,10.4,118,565,13799,
29930456,1,124,2018,1.995,92000,2,3,BLUE,5,60.1,3,2,4,188,143,7.3,136,754,15899,
29930457,8,167,2017,1.595,106000,1,3,BLACK,1,53.3,2,4,5,120,130,8.7,124,586,14499,inactive on: 18/09/2023
29930466,1,22,2017,1.995,77000,2,3,WHITE,2,61.4,1,3,5,224,149,6.3,121,702,14699,
29930489,9,50,2018,0.898,54401,1,2,RED,2,64.2,2,5,5,89,109,12.1,99,579,8995,
29930498,14,18,2019,1.318,19594,1,2,RED,2,48.7,2,5,5,101,118,11.2,117,428,11995,
29930505,17,31,2018,0.998,21634,1,2,RED/GREY,2,65.7,2,3,5,99,113,10.5,97,607,11995,inactive on: 18/09/2023
29930510,20,67,2019,1.242,10400,1,2,GREY,2,42.8,2,3,4,69,101,12.9,122,330,10995,
29930521,15,162,2015,1.248,46989,1,2,YELLOW,2,56.5,2,3,5,84,107,12.6,115,534,7995,
29930523,14,89,2010,2.199,71450,2,3,SILVER,6,38.2,3,5,5,148,116,10.6,195,487,6995,
29930531,17,31,2008,1.999,86073,1,2,BLACK,2,38.2,2,3,5,148,129,7.9,177,378,6995,
29930533,4,32,2021,2.997,19940,2,3,SILVER,6,32.5,3,3,5,246,117,7.6,231,608,59995,
29930546,10,127,2021,1.199,18049,1,3,WHITE,2,46.3,2,5,5,128,124,9.2,135,448,21995,
29930552,25,60,2019,1.199,74180,1,2,WHITE,2,58.9,2,5,5,80,105,13.2,110,583,8250,
29930555,9,9,2019,1.598,56200,1,2,BLUE,2,34.9,2,5,5,110,110,12.5,157,353,10000,
29930578,11,84,2013,1.39,61022,1,2,RED,2,52.3,2,5,5,120,126,9.0,126,518,8000,
29930582,15,144,2014,1.582,42591,2,2,BLUE,6,64.2,2,5,5,126,120,10.8,116,748,8000,
29930622,17,56,2019,1.997,24841,2,2,WHITE,2,47.9,2,5,5,148,121,10.1,152,632,17795,
29930625,10,290,2020,1.499,32416,2,2,BLUE,9,50.4,2,5,5,99,107,12.7,106,554,13995,inactive on: 18/09/2023
29930642,17,56,2017,1.997,23000,2,2,SILVER,2,60.1,2,5,5,148,121,10.1,122,793,13995,inactive on: 18/09/2023
29930644,2,2,2014,1.197,37000,1,2,RED,2,55.4,2,3,5,104,118,9.8,119,548,5695,
29930659,22,53,2015,0.998,96645,1,2,PURPLE,2,68.9,2,5,4,68,98,14.6,95,530,4595,
29930688,1,163,2017,1.995,39760,2,3,WHITE,1,72.4,1,4,5,188,146,7.5,102,987,22799,
29930690,8,38,2019,1.597,43738,2,2,GREY,1,65.7,1,4,5,158,140,8.5,113,954,23399,
29930692,26,61,2017,1.499,58794,1,2,RED,2,51.4,2,5,5,134,126,9.6,126,577,12999,
29930713,1,22,2019,1.995,69384,2,2,BLUE,2,56.5,2,5,5,148,135,8.5,108,522,20399,
29930722,24,62,2018,1.197,9819,1,2,RED,2,53.3,2,5,5,120,124,9.0,118,528,16439,
29930754,10,213,2018,1.199,76136,1,2,BLACK,2,58.9,2,5,5,108,117,10.6,109,583,9195,
29930769,1,124,2017,1.998,43000,1,3,WHITE,5,48.7,1,5,5,248,155,5.9,136,643,19695,
29930776,1,1,2017,1.995,69720,2,3,BLACK,1,67.3,1,4,5,190,143,7.2,111,844,14995,
29930785,8,8,2016,1.461,67049,2,2,SILVER,2,68.9,2,5,5,108,118,11.3,102,758,13495,
29930789,7,182,2006,1.328,53941,1,2,RED,6,38.7,3,3,4,83,87,14.1,174,341,3795,
29930790,28,256,2017,1.999,132750,2,3,GREY,1,67.3,1,4,5,178,140,7.4,111,829,10295,
29930810,1,164,2015,1.998,30989,1,3,SILVER,2,50.4,2,5,5,184,142,7.4,130,565,13995,inactive on: 10/09/2023
29930824,15,26,2018,1.598,85820,2,3,BLACK,6,44.8,2,5,5,134,112,11.4,129,611,14985,
29930835,3,3,2010,1.984,91000,2,2,BLUE,6,47.9,2,5,5,161,124,9.7,154,738,6585,
29930841,1,77,2013,2.993,86000,2,3,BLACK,6,45.6,3,5,5,258,142,6.9,164,853,19985,
29930846,4,19,2019,2.993,57000,2,3,WHITE,6,32.1,3,5,5,302,140,6.8,198,607,46985,
29930847,4,49,2017,1.999,42240,2,3,WHITE,6,55.4,3,5,5,180,121,8.5,134,658,22985,
29930882,11,30,2014,1.968,110520,2,2,GREY,1,62.8,2,4,5,187,144,8.4,117,1008,9390,
29930885,17,31,2011,1.596,111350,1,2,RED,2,48.7,2,5,5,118,120,9.9,134,450,2990,inactive on: 18/09/2023
29930887,9,169,2012,1.386,85830,1,2,BLUE,9,47.9,2,5,5,87,101,13.4,139,485,3490,
29930931,12,206,2012,3.993,67382,1,3,WHITE,5,26.6,3,2,4,500,188,4.8,246,527,39290,
29930972,5,10,2018,1.598,51078,2,2,RED,2,50.4,2,5,5,113,116,8.6,115,554,23628,
29930988,3,3,2017,2.4,41190,2,3,GREY,6,49.6,3,5,5,190,124,9.2,149,764,20990,inactive on: 04/09/2023
29931085,9,50,2017,0.898,67325,1,2,GREY,2,64.2,2,5,5,89,109,12.1,99,579,7899,
29931094,11,84,2013,1.598,41474,2,2,GREY,2,74.3,2,3,4,104,118,10.5,99,735,9299,
29931096,2,177,2018,0.999,63092,1,2,SILVER,2,57.7,2,5,5,94,107,11.2,111,508,10299,inactive on: 13/09/2023
29931119,22,104,2016,1.2,27815,1,2,WHITE,2,62.8,2,5,5,82,109,12.2,104,691,8499,
29931121,20,67,2015,1.242,48958,1,2,RED,2,60.1,2,3,4,69,99,12.9,110,463,6699,
29931125,17,31,2016,0.998,44959,1,2,BLUE,2,62.8,2,3,5,138,125,9.0,104,580,8799,
29931134,11,13,2012,2.967,158000,2,3,BLACK,7,47.9,3,2,4,242,155,6.3,154,643,6590,
29931147,16,35,2016,0.998,40000,1,2,RED,2,69.0,2,5,4,68,99,14.2,95,531,6500,
29931172,17,291,2014,1.56,104134,2,2,RED,8,60.1,2,4,3,113,165,13.1,124,793,9570,
29931179,15,26,2012,1.685,73029,2,2,BLUE,6,54.3,2,5,5,113,107,11.9,135,693,6975,inactive on: 10/09/2023
29931214,6,36,2011,1.248,35000,1,2,SILVER,2,61.4,2,5,5,84,105,12.2,108,473,5495,
29931216,25,76,2014,0.998,30000,1,2,BLUE,2,68.9,2,5,4,67,98,14.3,95,530,6995,
29931218,31,209,2015,1.496,14126,1,2,RED,7,47.1,1,2,2,129,127,8.3,139,466,14995,
29931220,32,238,2019,0.998,49567,1,2,WHITE,2,45.6,2,5,5,75,98,14.2,120,502,7495,
29931255,11,186,2015,2.995,71600,1,3,WHITE,2,36.2,3,5,5,328,155,5.3,182,518,20989,
29931257,30,98,2015,1.998,82856,2,2,BLUE,2,50.4,3,5,5,145,120,9.3,146,665,7589,
29931271,23,57,2018,3.604,45600,1,3,BLACK,6,29.1,3,5,5,434,169,4.4,219,480,43989,
29931308,1,124,2017,2.993,67000,2,3,BLUE,5,50.4,3,2,4,313,155,4.7,147,632,19990,
29931320,22,104,2019,1.199,40827,1,2,WHITE,2,58.9,2,5,5,82,109,13.5,110,648,10794,
29931321,15,162,2019,1.248,49776,1,2,SILVER,2,45.6,2,5,5,83,107,12.5,126,451,12600,
29931322,20,176,2020,1.332,47313,1,3,BLACK,2,38.7,2,5,5,148,124,9.1,156,409,17400,inactive on: 18/09/2023
29931324,20,67,2020,0.999,43165,1,2,BLACK,2,53.3,2,3,4,70,104,13.8,119,410,10800,inactive on: 10/09/2023
29931333,10,14,2013,1.598,75657,1,2,RED,2,44.8,2,5,5,113,118,10.9,147,453,4995,
29931340,21,111,2011,1.598,63930,2,2,GREY,2,67.3,2,5,5,74,103,14.1,109,666,3995,
29931342,25,207,2012,1.56,96427,2,3,BLUE,9,56.5,2,5,5,89,103,41.3,125,746,6995,
29931345,10,292,2012,1.598,59171,1,2,RED,9,42.2,2,5,7,113,115,12.5,157,538,4995,
29931346,24,62,2016,1.149,62270,1,2,BLUE,2,50.4,2,5,5,75,103,14.5,127,499,6695,inactive on: 13/09/2023
29931348,2,2,2012,1.39,53934,1,2,BLACK,2,47.9,2,5,5,84,110,11.8,139,474,5495,
29931350,9,9,2012,1.598,72176,1,2,WHITE,2,47.1,2,5,5,115,111,11.0,139,477,5495,
29931353,20,136,2013,1.598,73166,2,2,WHITE/RED,9,62.8,2,5,5,105,112,11.3,117,691,5000,
29931355,5,46,2015,0.999,70747,1,2,GREY,2,65.7,2,3,5,108,123,9.3,99,650,8500,
29931359,16,35,2021,0.998,10629,1,2,WHITE,2,56.5,2,5,4,71,99,13.8,111,435,11495,
29931376,21,111,2018,0.999,46000,1,2,RED,2,57.7,2,5,5,74,107,14.2,111,571,8995,inactive on: 10/09/2023
29931412,8,217,2014,2.143,123359,2,3,RED,7,56.5,1,2,2,204,151,6.7,132,746,8490,
29931449,1,1,2013,2.993,84224,2,3,BLACK,1,54.3,3,4,5,258,155,5.3,137,681,11495,inactive on: 18/09/2023
29931456,1,1,2016,1.995,119273,2,3,BLACK,1,64.2,1,4,5,190,143,7.2,116,805,9995,
29931457,1,163,2019,1.995,82119,2,3,BLUE,6,45.6,1,5,5,188,139,7.8,125,662,19995,inactive on: 10/09/2023
29931511,4,19,2014,3.0,72000,2,3,Black,3,37.7,3,5,5,288,138,6.8,199,663,26995,
29931515,8,38,2014,2.143,43470,2,3,SILVER,1,64.2,1,4,5,204,153,6.6,113,946,15989,
29931520,15,26,2016,1.685,85111,2,2,BLACK,6,61.4,2,5,5,114,109,11.1,119,837,10989,
29931521,4,66,2015,4.367,119563,2,3,BLACK,6,32.5,3,5,5,339,135,6.6,229,751,23989,
29931523,22,159,2020,1.2,24111,1,3,RED,2,47.1,2,5,5,130,122,9.1,139,456,20489,inactive on: 18/09/2023
29931551,1,124,2015,2.993,30000,2,3,SILVER,5,55.4,1,2,4,258,155,5.5,134,695,16989,
29931554,8,55,2019,1.461,7286,2,3,RED,9,60.1,2,5,5,114,124,10.7,103,568,19989,
29931556,3,195,2013,2.4,52782,2,3,GREY,6,34.4,3,5,7,200,127,9.7,215,515,13989,
29931573,8,38,2016,2.143,76000,2,3,WHITE,5,67.3,1,2,4,170,145,7.5,109,607,18995,
29931576,4,138,2016,1.999,45000,2,3,BLACK,6,53.3,3,5,7,178,117,8.4,139,633,21995,
29931589,8,58,2016,2.143,90500,2,3,SILVER,5,56.5,3,4,5,201,138,7.6,143,621,22980,
29931601,40,293,2014,5.026,58045,1,3,BLACK,6,21.6,3,5,5,385,155,5.8,307,428,17980,inactive on: 18/09/2023
29931626,25,76,2014,0.998,104000,1,2,GREY,2,65.7,2,5,4,67,99,12.3,99,506,3999,
29931632,11,84,2016,1.395,34000,1,2,WHITE,2,55.4,2,5,5,123,127,8.9,118,548,10999,inactive on: 10/09/2023
29931643,24,200,2004,1.598,55000,1,2,GOLD,7,40.9,2,2,4,115,121,11.8,164,540,1699,
29931646,4,49,2019,1.999,30000,2,3,WHITE,6,41.5,3,5,5,180,128,8.8,145,493,33999,
29931669,8,94,2012,2.987,101000,2,3,WHITE,5,46.3,1,4,4,265,155,6.2,160,601,9990,
29931732,28,183,2019,2.993,14485,2,3,GREY,1,38.2,1,4,5,296,155,5.9,184,647,32995,
29931754,28,180,2020,1.999,94092,2,3,WHITE,6,39.2,3,5,5,178,127,8.6,195,480,21495,
29931765,1,1,2017,2.993,67449,2,3,GREY,1,56.5,1,4,5,258,155,5.6,131,708,16995,
29931791,4,66,2016,4.999,54716,1,3,GREY,6,21.6,3,5,5,510,140,5.2,299,499,47995,
29931792,11,37,2017,1.498,38823,1,2,WHITE,2,54.3,2,5,5,148,136,8.2,118,597,17495,
29931795,22,53,2016,0.998,42090,1,2,Mauve/Purple,2,68.9,2,5,4,68,99,14.5,95,530,7495,inactive on: 10/09/2023
29931808,11,23,2020,1.968,36700,2,3,BLUE,6,47.1,2,5,5,148,128,9.2,158,622,26950,
29931814,11,74,2018,1.968,34500,2,3,WHITE,1,61.4,3,4,5,187,146,7.2,121,783,22450,
29931832,5,294,2017,1.968,94000,2,2,BLUE,8,60.1,2,5,2,101,107,12.5,123,793,10800,
29931837,5,5,2018,1.968,61000,2,2,RED,2,67.3,2,5,5,148,134,8.3,111,740,15000,
29931871,15,26,2020,1.591,42039,1,2,GREY,6,34.9,2,5,5,130,113,11.1,153,476,15499,
29931892,10,14,2021,1.199,33300,1,2,RED,2,53.3,2,5,5,143,137,9.7,121,539,11999,
29931896,32,181,2015,1.461,25500,2,2,WHITE,2,64.2,2,5,5,107,106,11.8,115,706,9299,
29931900,10,14,2019,1.399,7250,1,3,SILVER,2,51.4,2,5,5,148,130,8.2,134,543,14199,
29931904,10,127,2015,1.598,30098,2,2,BROWN,2,68.9,2,5,5,134,119,9.3,109,788,8999,inactive on: 18/09/2023
29931909,17,56,2016,1.997,34099,2,2,RED,2,54.3,3,5,5,148,119,9.9,135,717,11999,inactive on: 10/09/2023
29931919,9,70,2018,1.461,43728,2,2,BLACK,2,52.3,2,5,5,113,112,11.9,110,633,15400,
29931924,3,108,2018,1.969,74980,2,3,BLACK,6,61.4,2,5,5,150,127,8.8,120,912,16500,
29931926,2,95,2019,1.498,85650,1,2,BLUE,6,52.3,2,5,5,148,134,8.2,120,575,13200,
29931933,5,5,2017,1.968,98914,2,2,BLUE,2,67.3,2,5,5,148,134,8.3,109,740,10990,
29931935,11,13,2014,1.968,83363,2,3,BLACK,2,58.9,2,5,5,175,140,7.9,127,816,13000,inactive on: 18/09/2023
29931937,25,207,2017,1.56,28519,2,3,Blue,9,67.3,2,5,5,101,103,14.3,109,785,15995,
29931945,10,80,2018,1.398,25000,1,2,RED,2,43.5,2,3,5,89,109,13.2,130,431,9499,
29931947,20,67,2013,1.242,58000,1,2,YELLOW,2,58.9,2,3,4,69,99,12.9,113,453,5999,
29931948,24,117,2008,1.598,41000,1,3,GREY,2,37.2,2,5,5,110,114,12.3,179,401,4999,
29931950,10,80,2018,1.398,47000,1,2,WHITE,2,43.5,2,3,5,89,109,13.2,131,431,8999,
29931952,25,207,2014,1.56,42000,2,2,BLUE,9,54.3,2,5,5,89,102,14.3,135,717,9999,
29931953,22,106,2008,1.56,105000,2,2,RED,7,54.3,2,2,4,110,119,10.9,136,597,3999,
29931956,6,126,2014,1.582,45000,2,3,BLACK,2,51.4,2,5,5,108,112,12.3,145,599,7999,
29931958,10,88,2018,1.364,55000,1,2,GREY,2,39.2,2,5,5,138,122,9.3,150,457,11999,
29931959,10,88,2019,1.364,30000,1,2,BLACK,2,39.2,2,5,5,138,122,9.6,147,457,11999,
29931960,17,31,2016,1.242,49000,1,2,RED,2,54.3,2,3,5,81,104,13.3,122,502,7999,
29931962,25,60,2010,1.56,156000,2,2,BLUE,9,60.1,2,5,5,89,108,13.5,119,661,2999,
29931965,5,71,2013,1.968,92000,2,3,BLACK,6,47.7,3,5,5,138,117,10.2,158,672,9999,
29931977,34,161,2021,1.332,58000,1,3,GREY,6,41.5,2,5,5,148,126,9.8,155,438,17750,
29932008,4,49,2012,2.179,57000,2,3,GREY,5,44.1,3,3,5,190,121,8.0,169,582,15000,inactive on: 10/09/2023
29932012,4,184,2013,2.179,74000,2,3,BLACK,6,40.4,3,5,5,190,118,8.7,185,604,12000,
29932228,2,2,2022,1.0,4829,1,2,White,2,51.4,2,5,5,109,121,10.3,124,452,17500,
29932278,6,6,2018,1.6,31217,1,2,Blue,3,35.3,2,5,5,130,113,11.5,162,481,14229,inactive on: 13/09/2023
29932312,4,4,2021,3.0,16924,2,3,White,4,31.7,3,5,2,295,130,6.5,232,621,65758,
29932384,8,21,2019,2.0,67196,1,1,Grey,5,40.4,1,2,4,242,155,6.5,181,587,23995,
29932515,5,71,2022,1.968,6600,2,3,White,3,50.4,2,5,5,148,124,9.4,145,643,28390,
29932620,6,6,2019,1.591,20790,1,2,Grey,3,34.9,2,5,5,130,113,11.5,156,476,16000,
29932630,5,10,2019,1.598,72120,2,2,Blue,3,50.4,2,5,5,113,116,8.6,115,554,15000,
29932643,10,65,2017,1.598,46430,2,2,White,2,65.7,2,5,5,134,131,9.9,114,896,11000,inactive on: 04/09/2023
29932644,4,49,2017,1.999,66290,2,2,Grey,3,58.9,3,5,5,180,124,9.5,125,700,15700,
29932664,1,11,2019,1.998,63624,1,3,Black,3,36.2,3,5,5,189,139,7.4,142,486,17300,
29932687,29,272,2019,2.36,125360,6,3,White,3,141.3,3,5,5,132,106,10.5,40,1337,12800,inactive on: 04/09/2023
29932689,4,49,2018,1.999,47940,2,3,Red,3,44.8,3,5,5,180,121,8.6,164,532,22900,inactive on: 13/09/2023
29932692,6,6,2019,1.591,19160,1,3,Grey,3,36.2,2,5,5,175,125,8.9,158,494,18000,inactive on: 13/09/2023
29932847,21,143,2019,1.968,27231,2,2,Red,3,42.8,3,5,5,148,121,8.6,134,518,19600,
29932853,17,56,2017,1.498,21041,2,2,Silver,3,64.2,2,5,5,118,108,12.7,115,847,14500,inactive on: 18/09/2023
29932873,21,85,2013,1.598,41000,2,2,Blue,2,64.2,2,5,5,104,118,10.6,114,777,5675,
29933020,22,81,2020,1.5,10196,2,1,Black,3,56.5,2,5,5,130,119,11.5,99,659,24500,
29933078,33,274,2022,1.497,2670,1,3,Cherry Red Metallic,6,35.8,2,5,5,161,117,12.0,182,394,21495,
29933087,4,49,2020,2.0,18375,2,3,Black,3,41.5,3,5,5,180,128,8.8,181,493,29695,
29933088,1,214,2019,2.0,28911,1,1,Black,3,30.4,3,5,5,181,134,8.3,166,435,30495,
29933121,6,6,2020,1.6,31680,1,1,Black,3,36.2,2,5,5,175,125,8.9,157,494,21475,inactive on: 18/09/2023
29933499,1,270,2020,1.998,22400,1,3,BLACK,7,37.2,1,2,2,255,155,5.4,139,426,31990,inactive on: 18/09/2023
29933518,25,275,2017,1.56,93782,2,2,BLACK,9,70.6,2,5,7,118,117,11.3,106,854,9490,
29933526,17,260,2016,0.998,58616,1,2,WHITE,2,52.3,2,5,5,138,115,11.8,125,598,8990,
29933528,10,131,2018,1.56,62533,2,2,GOLD,2,70.6,2,5,5,120,117,11.8,104,823,11490,
29933533,11,23,2014,1.968,90072,2,2,SILVER,6,49.6,3,5,5,138,122,9.9,149,698,10990,
29933534,11,84,2017,1.395,21627,1,3,Black,2,57.6,2,5,5,123,127,8.9,112,570,15695,inactive on: 10/09/2023
29933535,22,51,2010,1.598,81245,1,2,WHITE,5,42.2,2,2,4,156,133,8.3,155,511,3000,
29933539,24,62,2006,1.39,96577,1,2,BLUE,2,42.8,2,3,5,98,114,11.3,158,518,1995,
29933540,5,295,2016,2.967,83500,2,3,WHITE,6,42.8,3,5,5,258,140,7.3,174,800,17695,
29933552,16,296,2002,1.794,116000,1,2,SILVER,5,36.7,2,3,4,140,127,8.7,185,484,1000,
29933553,8,167,2015,1.595,65434,1,2,RED,5,50.4,2,4,5,122,130,9.2,128,554,12782,
29933562,26,61,2010,1.598,77167,1,2,RED,2,42.2,3,5,4,190,130,7.9,157,436,6585,
29933582,1,1,2012,1.995,80000,2,3,BLUE,1,62.8,1,4,5,184,143,7.6,118,787,9495,
29933588,26,297,2013,1.995,52000,2,3,BLACK,8,49.6,2,3,4,143,122,9.4,150,513,10990,
29933597,6,36,2015,0.998,29000,1,2,BLUE,2,61.4,2,5,5,65,96,14.9,106,540,7495,
29933604,5,5,2018,1.968,73050,2,2,BLACK,2,60.1,2,5,5,181,144,7.2,119,661,16995,
29933613,5,46,2014,0.999,46000,1,2,RED,2,60.1,2,5,5,59,100,15.5,106,595,8495,
29933627,5,46,2021,0.999,23485,1,3,GREY,2,46.3,2,5,5,94,116,10.8,128,407,21954,inactive on: 13/09/2023
29933636,20,67,2013,1.242,58082,1,2,WHITE,2,58.9,2,3,4,69,99,12.9,113,453,6495,
29933669,8,8,2017,1.595,20794,1,3,WHITE,2,55.4,2,5,5,120,118,8.6,121,609,15990,inactive on: 10/09/2023
29933697,2,2,2011,1.598,77565,2,2,WHITE,6,65.7,2,5,5,104,117,10.9,112,650,4595,
29933702,9,9,2013,1.618,72109,1,2,WHITE,2,40.9,2,5,5,197,134,7.8,159,414,8595,
29933704,11,30,2013,0.0,97456,2,2,GREY,1,57.6,2,4,5,175,141,8.7,129,824,8895,
29933706,28,137,2014,2.179,54385,2,3,BLUE,6,52.0,1,5,5,197,134,8.2,139,802,14995,
29933714,10,80,2019,1.398,52415,1,2,BLACK,2,43.5,2,5,5,74,101,15.5,128,431,9960,
29933717,10,131,2019,1.199,89247,1,3,BLUE,2,43.5,2,5,5,128,122,9.8,121,507,15588,
29933719,6,36,2019,1.248,45824,1,3,BLACK,2,47.9,2,5,5,86,103,13.8,141,421,13188,
29933721,6,36,2019,1.248,42796,1,3,WHITE,2,47.9,2,5,5,86,103,13.8,141,421,11988,
29933724,6,36,2019,1.248,39514,1,3,SILVER,2,47.9,2,5,5,86,103,13.8,141,421,13560,
29933731,6,126,2017,0.998,34845,1,2,RED,2,56.5,2,5,5,118,118,11.1,115,621,10990,
29933734,10,80,2015,0.999,59120,1,2,SILVER,2,57.6,2,3,5,113,121,10.3,114,570,6500,
29933739,2,177,2019,1.598,25532,2,2,SILVER,2,49.6,2,5,5,94,111,11.9,108,436,14880,
29933741,1,22,2019,1.998,46474,1,3,BLUE,2,47.9,1,5,5,181,140,7.1,137,548,22788,
29933747,15,26,2018,1.685,24029,2,2,BLACK,6,61.4,2,5,5,114,109,11.1,119,837,20388,inactive on: 10/09/2023
29933748,11,37,2019,1.598,37523,2,2,WHITE,2,54.3,2,5,5,114,127,10.4,114,597,17988,
29933760,13,17,2018,0.999,21368,1,2,SILVER,2,67.3,1,5,4,70,94,15.9,97,518,7990,
29933763,11,74,2019,1.984,24063,1,2,WHITE,1,40.4,2,4,5,148,139,8.6,136,480,21588,
29933767,10,43,2019,1.229,30392,1,2,GREY,2,44.8,2,3,4,69,103,14.9,128,374,11388,
